日线	000001	上证指数												
时间	开盘价	最高价	最低价	收盘价	成交量	成交额	MA.MA1	MA.MA2	MA.MA3	MA.MA4	MA.MA5	MA.MA6	MACD交易.ENTERLONG	MACD交易.EXITLONG
20061030	1804.366943	1815.612061	1788.286987	1809.656006	2376704	51905060	1807.860962	1793.23999	1774.546631	1754.294312	1660.895752	1431.572632	0	0
20061027	1836.213989	1842.72998	1803.214966	1807.175049	3530721	82335616	1797.80835	1789.404541	1770.331787	1749.571899	1657.817139	1428.859497	0	1
20061026	1804.892944	1816.761963	1791.947021	1810.645996	2626952	56447012	1794.446045	1787.152588	1767.018188	1744.705566	1654.563599	1426.188965	1	0
20061025	1807.030029	1825.609009	1789.905029	1806.645996	2641485	49679600	1790.767578	1783.905884	1763.108398	1740.088135	1651.286987	1423.556763	0	0
20061024	1756.457031	1805.272949	1756.457031	1805.18103	2304470	45563656	1786.875366	1782.251953	1759.538086	1735.335938	1647.896362	1420.977539	0	0
20061023	1789.64502	1797.427002	1753.494019	1759.394043	2499820	48545736	1778.619507	1780.219971	1755.928711	1730.414063	1644.60144	1418.385498	0	1
20061020	1792.599976	1801.333984	1786.343994	1790.364014	2388327	44639816	1781.000366	1779.523071	1754.011108	1726.323975	1641.746582	1415.903809	0	0
20061019	1788.582031	1799.293945	1784.344971	1792.253052	2298175	44083136	1779.858765	1774.182983	1748.977539	1721.933105	1638.376099	1413.364624	0	0
20061018	1762.404053	1787.743042	1760.883057	1787.185059	2063647	39167044	1777.044312	1767.461548	1743.834351	1717.364624	1635.079834	1410.817505	0	0
20061017	1768.628052	1777.598022	1758.311035	1763.901001	2197702	41531996	1777.628296	1760.006592	1739.268188	1712.825928	1631.729126	1408.195923	0	0
20061016	1787.699951	1789.175049	1766.307983	1771.29895	2503603	49410804	1781.820313	1755.853149	1734.821533	1709.043701	1628.518311	1405.673096	0	0
20061013	1776.510986	1792.868042	1773.233032	1784.656006	2356674	44287408	1778.045532	1751.259155	1729.65564	1704.101563	1625.087158	1403.208008	0	0
20061012	1790.630981	1792.239014	1774.141968	1778.18103	2830517	54897448	1768.506836	1746.883789	1723.482178	1698.713501	1621.317749	1400.677368	0	0
20061011	1784.517944	1792.760986	1771.015991	1790.104004	2655124	51714724	1757.87854	1742.310913	1718.179321	1693.1875	1617.833862	1398.204346	0	0
20061010	1784.219971	1793.140991	1771.855957	1784.862061	3186763	58956272	1742.38501	1736.824585	1711.87793	1687.295776	1614.268188	1395.796021	0	0
20060929	1740.05896	1755.69104	1740.05896	1752.42395	2384324	45106208	1729.885742	1731.637329	1705.510986	1681.172119	1610.720093	1393.506958	0	0
20060928	1725.515015	1740.786987	1722.218994	1736.963013	2014231	36329384	1724.473267	1728.49939	1699.724243	1676.025269	1607.307861	1391.379761	0	0
20060927	1711.514038	1725.500977	1709.765991	1725.03894	1653708	30740660	1725.260742	1723.772217	1695.807861	1671.570801	1603.997559	1389.283569	0	0
20060926	1720.781006	1721.583984	1704.774048	1712.636963	1868489	34805144	1726.74353	1720.207397	1692.315796	1667.949951	1600.790283	1387.252686	0	0
20060925	1722.744019	1732.279053	1709.770996	1722.365967	2321870	42705456	1731.264282	1718.529663	1689.235107	1664.050659	1597.599976	1385.27124	0	0
20060922	1744.60498	1746.61499	1724.104004	1725.360962	2573961	47043708	1733.388672	1713.789795	1685.638672	1658.996338	1594.242554	1383.210327	0	0
20060921	1731.584961	1743.630005	1731.222046	1740.901001	2175707	42194460	1732.525635	1708.052124	1680.522461	1655.015137	1590.683716	1381.061768	0	0
20060920	1733.636963	1737.734009	1720.834961	1732.453003	2108606	41555404	1722.283569	1700.080811	1674.628174	1650.52063	1586.965454	1378.856689	0	0
20060919	1735.301025	1743.020996	1728.28894	1735.240967	2357767	47203808	1713.670898	1694.047607	1668.625366	1645.390991	1583.408203	1376.70459	0	0
20060918	1727.915039	1733.412964	1719.160034	1732.987061	2402581	48244608	1705.794922	1686.931396	1662.531006	1640.235596	1579.771118	1374.540894	0	0
20060915	1689.60498	1722.660034	1689.51001	1721.045044	2449322	51253652	1694.190796	1679.384766	1655.939209	1634.050537	1576.128906	1372.302246	0	0
20060914	1689.630981	1696.621948	1672.884033	1689.692017	1877401	36004960	1683.578735	1670.949219	1649.787842	1629.02063	1572.57605	1370.203003	0	0
20060913	1695.350952	1713.989014	1687.04895	1689.389038	2318871	47970576	1677.878174	1667.843994	1645.469971	1626.066162	1569.349121	1368.199707	0	0
20060912	1675.197998	1699.584961	1673.44104	1695.862061	2010270	40109732	1674.424561	1664.424561	1641.821045	1623.115479	1566.07666	1366.181885	0	0
20060911	1668.161011	1675.093994	1653.01001	1674.965942	1693481	32037368	1668.067749	1659.940796	1636.810791	1619.940552	1562.697876	1364.049683	0	0
20060908	1659.702026	1671.307983	1658.672974	1667.984009	1423593	27982848	1664.578735	1657.487915	1631.599365	1617.866089	1559.476685	1361.935181	0	0
20060907	1683.781982	1683.890015	1655.407959	1661.189941	1774064	33729904	1658.319946	1652.99292	1628.496338	1617.667725	1556.155518	1359.880981	0	0
20060906	1665.130005	1672.26001	1656.863037	1672.120972	1844446	35538512	1657.80957	1649.175537	1625.740112	1618.133545	1552.93042	1357.923706	0	0
20060905	1659.737061	1669.901001	1657.046997	1664.078003	2212541	42358400	1654.424438	1643.203125	1621.062378	1618.61792	1549.619507	1355.925293	0	0
20060904	1635.332031	1657.69104	1635.121948	1657.52002	1783122	35280024	1651.813721	1638.130859	1616.887451	1619.330566	1546.244385	1353.937378	0	0
20060901	1658.660034	1660.517944	1634.026001	1636.69104	2000243	38856456	1650.397217	1632.493896	1611.383179	1619.61145	1542.929077	1351.907227	0	0
20060831	1655.902954	1661.473022	1649.996948	1658.637939	1933447	37684304	1647.665771	1628.626587	1608.056152	1620.56604	1539.670288	1349.994873	0	0
20060830	1648.348022	1656.232056	1640.281006	1655.194946	1745536	33824660	1640.541626	1623.095947	1605.177002	1620.448975	1536.224731	1347.961182	0	0
20060829	1652.671997	1667.530029	1649.593018	1651.024048	2746870	52432532	1631.981812	1619.217529	1602.460938	1620.11438	1532.851318	1345.932495	0	0
20060828	1627.123047	1651.28894	1624.281006	1650.437988	2199042	43196256	1624.447998	1613.680664	1599.94043	1621.222046	1529.591919	1344.099731	0	0
20060825	1622.480957	1630.046997	1619.734985	1623.034058	1551758	30264372	1614.590454	1605.710693	1598.055298	1622.303467	1526.57959	1342.207153	0	0
20060824	1612.698975	1623.168945	1601.886963	1623.016968	1370431	26283216	1609.587158	1603.999878	1600.005127	1623.709351	1523.831909	1340.463013	0	0
20060823	1614.392944	1621.399048	1608.740967	1612.395996	1557205	28547540	1605.650146	1602.304688	1602.612671	1624.80127	1521.020752	1338.642578	0	0
20060822	1601.522949	1619.073975	1598.776001	1613.35498	1532287	28409604	1606.453003	1598.921631	1606.325439	1629.054932	1518.47229	1336.927368	0	0
20060821	1565.457031	1602.130005	1558.099976	1601.150024	1211641	24690594	1602.91333	1595.643921	1609.930786	1633.469971	1515.852905	1335.134033	0	0
20060818	1601.567017	1614.36499	1596.562012	1598.017944	1189939	25763032	1596.831055	1590.272583	1613.17041	1637.909302	1513.319702	1333.3396	0	0
20060817	1612.411987	1612.411987	1592.845947	1603.332031	1227324	24565128	1598.41272	1587.485718	1616.535889	1642.314819	1510.810181	1331.503174	1	0
20060816	1596.05603	1616.453003	1591.857056	1616.410034	1548573	30412980	1598.959229	1587.258301	1619.125488	1646.919556	1508.189453	1329.604736	0	0
20060815	1568.266968	1596.652954	1564.397949	1595.656982	1103048	21249056	1591.390381	1585.70459	1620.562866	1650.324341	1505.421509	1327.549316	0	0
20060814	1605.202026	1611.661011	1566.722046	1570.738037	1393683	27329048	1588.37439	1586.200195	1624.992676	1653.187378	1502.861206	1325.597656	0	0
20060811	1605.597046	1610.762939	1596.217041	1605.926025	1243252	24828368	1583.714111	1590.39978	1630.600098	1657.405518	1500.334473	1323.730713	0	0
20060810	1578.354004	1606.942993	1577.859985	1606.064941	1399243	27726004	1576.558838	1596.010376	1633.564209	1659.61499	1497.513672	1321.66272	0	0
20060809	1581.802979	1585.172974	1571.708984	1578.56604	1159260	23061046	1575.557373	1602.920654	1636.049561	1661.800049	1494.718384	1319.570679	0	0
20060808	1547.905029	1581.753052	1547.905029	1580.577026	1263036	26885276	1580.018677	1613.72937	1644.12146	1663.823975	1492.390137	1317.602539	0	0
20060807	1561.801025	1570.053955	1541.412964	1547.436035	1303112	26918054	1584.026001	1624.217773	1652.382813	1665.789673	1489.937988	1315.640015	0	0
20060804	1601.608032	1612.099976	1567.250977	1570.150024	1456484	27599476	1597.085449	1636.068604	1661.727295	1668.656738	1487.706421	1313.741333	0	0
20060803	1599.745972	1609.425049	1587.119019	1601.057983	1199358	21750208	1615.46167	1645.586304	1669.729248	1669.842285	1485.310547	1311.642334	0	0
20060802	1598.758057	1608.776978	1577.901978	1600.871948	1522765	29797936	1630.283569	1650.992798	1676.75	1669.675903	1482.547119	1309.423462	0	0
20060801	1619.63501	1625.043945	1596.657959	1600.614014	1816010	35005084	1647.440063	1655.421509	1682.634155	1669.583984	1479.956909	1307.102539	0	0
20060731	1659.535034	1659.535034	1611.162964	1612.733032	1975698	35815196	1664.409546	1663.7854	1686.680908	1669.308105	1477.302856	1304.78418	0	0
20060728	1674.430054	1678.526978	1646.345947	1662.031006	1894739	34816500	1675.051514	1670.800781	1690.908203	1668.42627	1474.593506	1302.390747	0	0
20060727	1685.347046	1701.610962	1665.385986	1675.167969	2080187	37622828	1675.710938	1671.118408	1691.417236	1665.507568	1471.226929	1299.791016	0	0
20060726	1688.537964	1691.428955	1675.661987	1686.654053	1769057	32647312	1671.701782	1669.178955	1691.239624	1660.801147	1467.701172	1297.194824	0	0
20060725	1668.137939	1690.613037	1668.137939	1685.46106	1973603	35884536	1663.402954	1674.513672	1688.871338	1655.623657	1464.110229	1294.609863	0	0
20060724	1648.749023	1667.616943	1632.687012	1665.94397	1744148	32382276	1663.161377	1680.548096	1686.575806	1651.058105	1460.525513	1292.0177	0	0
20060721	1653.811035	1669.287964	1653.506958	1665.328003	1679170	31378236	1666.549805	1687.386353	1684.950928	1647.286499	1457.072632	1289.538574	0	0
20060720	1642.624023	1658.053955	1636.259033	1655.121948	1664511	30053888	1666.525757	1693.872681	1681.970337	1643.488525	1453.472778	1286.92334	0	0
20060719	1681.770996	1681.770996	1637.485962	1645.160034	2083207	37456760	1666.656006	1702.507446	1679.017578	1641.36731	1449.750366	1284.374756	0	0
20060718	1682.359985	1684.671997	1666.311035	1684.251953	1869602	33123424	1685.624023	1709.846924	1676.665283	1639.51355	1446.064697	1281.948608	0	0
20060717	1662.046997	1684.343994	1653.603027	1682.886963	2005084	34564520	1697.934814	1709.576538	1672.069336	1639.342651	1442.208252	1279.345825	0	0
20060714	1641.137939	1676.754028	1633.897949	1665.208008	2489567	44543092	1708.223022	1711.015991	1667.239258	1639.400513	1438.406616	1276.770508	0	1
20060713	1736.207031	1737.594971	1654.485962	1655.772949	4012466	73323440	1721.219482	1711.716431	1662.702148	1639.540283	1434.622192	1274.298584	0	0
20060712	1745.878052	1753.275024	1737.999023	1740	3088448	53031088	1738.359009	1713.300781	1656.612549	1640.487671	1430.99585	1271.897949	0	0
20060711	1736.985962	1746.723999	1725.230957	1745.80603	2474212	44234856	1734.069946	1703.229248	1646.178955	1637.197632	1426.626343	1269.261719	0	0
20060710	1730.697998	1737.031006	1715.828003	1734.328979	2402149	41530504	1721.21814	1692.60376	1636.313232	1634.246948	1422.156494	1266.698486	0	0
20060707	1746.520996	1750.027954	1724.675049	1730.189941	2978591	51886620	1713.80896	1682.515869	1627.236694	1631.387329	1417.680908	1264.195679	0	0
20060706	1715.279053	1742.203979	1711.651001	1741.469971	3002072	52532168	1702.213135	1670.067993	1618.296509	1627.510986	1413.104004	1261.772095	0	0
20060705	1755.222046	1757.472046	1703.584961	1718.555054	3279228	63555176	1688.242554	1655.52771	1610.797485	1622.509399	1408.267456	1259.213867	0	0
20060704	1700.322998	1702.657959	1670.130005	1681.546997	3312026	58395592	1672.388916	1643.483765	1604.346924	1618.255127	1403.694946	1256.714355	0	0
20060703	1677.311035	1697.829956	1670.015991	1697.281982	2880929	52494032	1663.989624	1634.562256	1604.22583	1615.688599	1399.323975	1254.39624	0	0
20060630	1679.723999	1690.953003	1662.280029	1672.21106	2897457	53779912	1651.223022	1623.462646	1603.593018	1614.368896	1394.799072	1252.012939	0	0
20060629	1641.927979	1672.100952	1641.927979	1671.618042	2947064	56585060	1637.923096	1613.688232	1603.452393	1613.946777	1390.503906	1249.786743	0	0
20060628	1638.22998	1642.354004	1627.067993	1639.286011	1884310	35172680	1622.812744	1599.924438	1604.081299	1612.135376	1386.11438	1247.442627	0	0
20060627	1636.703003	1642.571045	1627.592041	1639.551025	2171546	38841408	1614.578491	1589.128662	1604.182007	1611.664185	1381.914063	1245.229614	1	0
20060626	1607.786011	1635.802979	1607.786011	1633.448975	2415808	41848468	1605.134766	1580.022949	1605.068726	1610.787598	1377.674072	1242.962646	0	0
20060623	1594.494995	1608.108032	1582.019043	1605.71106	2112148	37084896	1595.702271	1571.957886	1605.823242	1611.808838	1373.531494	1240.802734	0	0
20060622	1593.097046	1605.251953	1587.79895	1596.06604	1848307	34247352	1589.453369	1566.525146	1606.232544	1611.712769	1369.581787	1238.805176	0	0
20060621	1590.607056	1617.713989	1570.083008	1598.115967	2266283	42205680	1577.036133	1566.067627	1606.000488	1609.75647	1365.677246	1236.854126	0	0
20060620	1583.870972	1592.832031	1572.582031	1592.332031	2094966	38571340	1563.678467	1565.210449	1605.640869	1608.008911	1361.722412	1234.98584	0	0
20060619	1559.984985	1591.849976	1544.93103	1586.286011	2104394	39885132	1554.910889	1573.889771	1606.251831	1605.969971	1357.831299	1233.078735	0	0
20060616	1540.187012	1574.474976	1540.187012	1574.467041	1907344	36684376	1548.213501	1583.723633	1609.822021	1602.997192	1353.927612	1230.857422	0	0
20060615	1531.246948	1551.300049	1528.22998	1533.97998	1597010	30511548	1543.596924	1593.216797	1614.075928	1598.522339	1350.110107	1228.697144	0	0
20060614	1540.63501	1540.63501	1512.520996	1531.327026	1778897	35625900	1555.098877	1608.238281	1618.240845	1594.614014	1346.605835	1226.615723	0	0
20060613	1552.098022	1570.099976	1532.05896	1548.494995	1845662	34705424	1566.742432	1619.235596	1622.931885	1590.81897	1342.997559	1224.55481	0	0
20060612	1540.215942	1566.447021	1529.503052	1552.797974	1860902	34265080	1592.86853	1630.114868	1626.169678	1585.86145	1339.256714	1222.517334	0	0
20060609	1583.956055	1594.437988	1550.202026	1551.384033	2638773	51479080	1619.233765	1639.688843	1631.734131	1581.09436	1335.381714	1220.549072	0	0
20060608	1576.435059	1596.121948	1540.93396	1591.48999	3080013	60902148	1642.83667	1645.940063	1634.306396	1576.608032	1331.446777	1218.584229	0	0
20060607	1678.238037	1678.238037	1588.970947	1589.545044	3830867	77829656	1661.377686	1645.933594	1631.60083	1569.755127	1327.303467	1216.426025	0	0
20060606	1681.219971	1692.824951	1672.813965	1679.125977	3301550	67697232	1671.728882	1646.071533	1629.407959	1563.326904	1323.213379	1214.303345	0	0
20060605	1669.235962	1685.291992	1639.680054	1684.624023	3675585	72509152	1667.361084	1638.614014	1622.01001	1553.526733	1318.381226	1211.875488	0	0
20060602	1688.781982	1695.579956	1659.140015	1669.399048	4532033	82663152	1660.143921	1635.92041	1612.633911	1543.326294	1313.484253	1209.432373	0	0
20060601	1639.672974	1684.708984	1635.745972	1684.194946	3885935	72340096	1649.043213	1634.935059	1601.175049	1532.997559	1308.829468	1207.037964	0	0
20060531	1656.284058	1667.233032	1628.678955	1641.300049	3337926	59935536	1630.489014	1628.243652	1587.802002	1521.268799	1304.085327	1204.698242	0	0
20060530	1654.97998	1663.928955	1634.900024	1657.287964	3228391	56292292	1620.413818	1626.628174	1576.610718	1511.896484	1299.685913	1202.546875	0	0
20060529	1622.108032	1648.838013	1609.005005	1648.537964	2968173	55500192	1609.866699	1622.224487	1563.734741	1502.061035	1295.089844	1200.32959	0	0
20060526	1596.564941	1614.552979	1593.093018	1613.894043	2470444	48077100	1611.696777	1623.779541	1551.797119	1492.412476	1290.507568	1198.134155	0	0
20060525	1585.465942	1598.55896	1563.863037	1591.425049	2325545	43743360	1620.826904	1622.673218	1541.942139	1483.38147	1286.391235	1196.060547	0	1
20060524	1609.741943	1634.589966	1562.386963	1590.92395	3335265	62341176	1625.998291	1617.268433	1531.665771	1474.991943	1282.437744	1194.125244	0	0
20060523	1647.962036	1648.527954	1597.102051	1604.552002	3961171	77077512	1632.842529	1612.744873	1521.954712	1466.633057	1278.307739	1192.17749	0	0
20060522	1656.754028	1674.220947	1646.682983	1657.688965	4445600	85337808	1634.582275	1605.405884	1510.982666	1457.474731	1274.068848	1190.256348	0	0
20060519	1620.213013	1664.614014	1610.040039	1659.545044	4217588	84573800	1635.862061	1589.34729	1497.028931	1446.200806	1269.317505	1188.167725	0	0
20060518	1611.656982	1630.072998	1582.962036	1617.281006	3616160	65601264	1624.519531	1567.415039	1482.028564	1434.158936	1264.559937	1186.052856	0	0
20060517	1613.22998	1640.694946	1592.185059	1625.145996	4345099	76542712	1608.538818	1547.360107	1467.781128	1423.40686	1260.167603	1184.220337	0	0
20060516	1658.692017	1678.598999	1604.784058	1613.250977	5415012	96532088	1592.646973	1526.593262	1454.530518	1412.754395	1255.693848	1182.39624	0	0
20060515	1616.259033	1664.937988	1606.569946	1664.088013	5333870	98425648	1576.229004	1505.244751	1441.979248	1402.272339	1251.484741	1180.53833	0	0
20060512	1532.878052	1603.21106	1531.233032	1602.832031	4217382	76502824	1542.832275	1479.814697	1426.728882	1389.999878	1246.86853	1178.543213	0	0
20060511	1547.55603	1583.760986	1536.291992	1537.376953	4356612	81101608	1510.310425	1461.210693	1413.735596	1379.728882	1242.683716	1176.763794	0	0
20060510	1537.561035	1554.034058	1518.334961	1545.687012	3637082	67974048	1486.181396	1446.062866	1403.853638	1371.898193	1239.039307	1175.291138	0	0
20060509	1503.239014	1532.754028	1497.994019	1531.161011	3674092	69793840	1460.539429	1431.164551	1393.577271	1363.598877	1235.285645	1173.798462	0	0
20060508	1446.991943	1497.202026	1446.991943	1497.104004	2966077	56580500	1434.26062	1416.559814	1383.509155	1355.573364	1231.732666	1172.410645	0	0
20060428	1403.522949	1444.713989	1389.345947	1440.223022	2536996	48147408	1416.797119	1404.710693	1374.627563	1348.617065	1228.339722	1171.221924	0	0
20060427	1418.902954	1424.464966	1407.140991	1416.732056	2121772	39473824	1412.111084	1396.642212	1367.531128	1342.924927	1225.444702	1170.251831	0	0
20060426	1399.067993	1426.625977	1397.348999	1417.477051	2818197	51900052	1405.94458	1388.202148	1361.43042	1338.173584	1222.645752	1169.452759	0	0
20060425	1405.897949	1409.274048	1386.125977	1399.766968	2478121	46606908	1401.789673	1382.467651	1355.834839	1333.418213	1219.981567	1168.720215	0	0
20060424	1423.409058	1429.05603	1402.269043	1409.786011	2888188	56096260	1398.859009	1378.713867	1350.785889	1328.727417	1217.459839	1168.114014	0	0
20060421	1385.922974	1419.890991	1383.449951	1416.792969	2529168	51390520	1392.624634	1373.643311	1345.092529	1323.723877	1215.060913	1167.353027	0	0
20060420	1398.098022	1404.192017	1376.96106	1385.900024	2406881	47128760	1381.173584	1366.260498	1338.988037	1318.019043	1212.764038	1166.64978	0	0
20060419	1389.134033	1399.546997	1378.796021	1396.702026	2172218	43904548	1370.459595	1361.644287	1334.815796	1313.328125	1210.725952	1166.10022	0	0
20060418	1379.812988	1391.378052	1370.152954	1385.114014	1844769	40092048	1363.145752	1355.990234	1329.816162	1308.450684	1208.552856	1165.415405	0	0
20060417	1360.644043	1383.654053	1353.395996	1378.614014	2066478	47466492	1358.568604	1350.45874	1325.0802	1304.277466	1206.465332	1164.734375	0	0
20060414	1330.094971	1360.093994	1328.435059	1359.537964	1827871	41985720	1354.661987	1344.544312	1320.570435	1301.288818	1204.486816	1163.987061	0	0
20060413	1359.277954	1364.31604	1331.682007	1332.329956	2059987	46539660	1351.347412	1338.420044	1316.06665	1299.080688	1202.585571	1163.360596	0	0
20060412	1361.740967	1364.69104	1355.655029	1360.131958	1918615	44208324	1352.828857	1334.658936	1313.159668	1297.525391	1200.979004	1162.925537	0	0
20060411	1360.978027	1366.522949	1350.322998	1362.229004	2330494	51288496	1348.834717	1329.202393	1308.893677	1295.740479	1199.249634	1162.209839	0	0
20060410	1344.239014	1359.407959	1339.522949	1359.081055	2108117	48870808	1342.348633	1322.858521	1303.734375	1293.633911	1197.579834	1161.451294	0	0
20060407	1340.645996	1345.291016	1330.512939	1342.964966	2107012	44424928	1334.426514	1316.54187	1298.764038	1291.570557	1195.897583	1160.795044	0	0
20060406	1341.735962	1348.52002	1336.137939	1339.737061	2231208	45711840	1325.492554	1311.71582	1293.898315	1290.033936	1194.197388	1160.223633	0	0
20060405	1330.561035	1341.504028	1326.532959	1340.161987	2027368	41171184	1316.488892	1307.987793	1289.170044	1288.337646	1192.662964	1159.687134	0	0
20060404	1319.837036	1330.10498	1315.331055	1329.797974	2020113	40652240	1309.569702	1303.642212	1284.68103	1286.473267	1191.123901	1159.15918	0	0
20060403	1298.68396	1319.484985	1298.68396	1319.470947	1784621	37268664	1303.368408	1299.701904	1281.186768	1285.093994	1189.473877	1158.646606	0	0
20060331	1291.517944	1298.750977	1285.734985	1298.295044	1418687	29711656	1298.657227	1296.59668	1279.660889	1283.362915	1187.921753	1158.196411	0	0
20060330	1305.843018	1308.495972	1293.828979	1294.718018	1381141	30078632	1297.939087	1293.713257	1279.411011	1282.333496	1186.727905	1157.927368	0	0
20060329	1299.383057	1313.125	1296.589966	1305.567017	1781947	41644864	1299.486816	1291.660522	1278.958496	1281.530396	1185.538574	1157.658081	0	0
20060328	1295.76001	1302.647949	1293	1298.791016	1215022	30014442	1297.7146	1288.584961	1279.009521	1281.317139	1184.325073	1157.40979	0	0
20060327	1296.06604	1296.593018	1283.682007	1295.915039	1052963	23433732	1296.0354	1284.610352	1279.021484	1280.901733	1183.401855	1157.237061	0	0
20060324	1302.140991	1308.057007	1293.296021	1294.703979	1272149	28252044	1294.536011	1280.986084	1279.084961	1280.359253	1182.70752	1157.130127	0	0
20060323	1296.19397	1302.791016	1289.525024	1302.457031	1287496	28369716	1289.487549	1276.080933	1279.193115	1279.95752	1182.090332	1157.125122	0	0
20060322	1289.46106	1296.911987	1281.128052	1296.706055	1114633	24710896	1283.834229	1270.352051	1278.512695	1278.857422	1181.34436	1157.074951	1	0
20060321	1288.555054	1297.608032	1285.43103	1290.39502	1222988	26863808	1279.455322	1265.719727	1277.888672	1278.63562	1180.682495	1157.032959	0	0
20060320	1269.581055	1288.970947	1264.410034	1288.417969	1000726	22773024	1273.185181	1262.671753	1277.789795	1278.359131	1180.073364	1157.13855	0	0
20060317	1273.01001	1276.628052	1265.605957	1269.462036	937064	20280364	1267.436279	1262.725464	1276.746094	1278.332642	1179.396118	1157.257935	0	0
20060316	1274.61499	1277.19397	1270.831055	1274.189941	942563	20145668	1262.674561	1265.109009	1276.643433	1277.952271	1178.718994	1157.354858	0	0
20060315	1259.230957	1275.515015	1258.145996	1274.812012	962890	21653180	1256.869751	1266.256592	1276.465454	1277.2146	1178.014404	1157.408936	0	0
20060314	1260.421997	1262.751953	1250.276978	1259.043945	733746	17392268	1251.984131	1269.434082	1277.683228	1276.579834	1177.34436	1157.487061	0	0
20060313	1245.300049	1260.071045	1245.300049	1259.67395	686543	15162344	1252.158569	1273.432739	1279.047363	1276.455444	1176.804932	1157.600586	0	0
20060310	1245.187988	1253.911011	1240.750977	1245.652954	717422	15871650	1258.014771	1277.18396	1280.045654	1276.185303	1176.085449	1157.775513	0	0
20060309	1247.462036	1253.758057	1242.68103	1245.166016	775515	17847686	1267.543579	1282.305176	1281.895752	1275.775269	1175.673462	1158.016846	0	0
20060308	1256.685059	1258.239014	1238.156006	1250.384033	951746	22291020	1275.643555	1286.673218	1283.110107	1274.551025	1175.204224	1158.286133	0	0
20060307	1288.255005	1288.255005	1257.540039	1259.916016	1081071	25186280	1286.884033	1290.057495	1285.093628	1272.967163	1174.658569	1158.524536	0	0
20060306	1292.746948	1296.847046	1286.644043	1288.954956	983661	22082546	1294.706787	1292.907837	1286.202637	1271.685425	1173.849243	1158.722656	0	0
20060303	1284.605957	1295.411011	1275.624023	1293.296997	1268122	27258992	1296.353027	1290.766479	1286.13623	1269.610474	1172.661011	1158.803711	0	0
20060302	1306.584961	1307.639038	1281.571045	1285.666016	1478456	30585804	1297.066772	1288.177612	1284.373657	1266.869019	1171.503662	1158.768555	0	0
20060301	1299.154053	1308.196045	1297.762939	1306.58606	1185062	25420878	1297.702881	1286.674316	1282.693481	1264.700806	1170.555298	1158.661743	0	0
20060228	1294.807007	1299.473022	1277.740967	1299.030029	1205641	27928296	1293.231079	1285.932373	1280.152832	1261.670166	1169.437744	1158.539917	0	0
20060227	1297.687012	1304.613037	1293.467041	1297.186035	1377890	32663568	1291.108887	1284.661865	1277.966797	1258.683228	1168.338501	1158.459351	0	0
20060224	1289.43396	1297.343018	1286.962036	1296.865967	1164443	26836964	1285.180054	1282.907349	1275.686279	1255.352661	1167.111816	1158.346802	0	0
20060223	1284.130005	1289.942993	1273.942017	1288.847046	1084635	25445238	1279.28833	1281.486328	1272.510498	1251.489136	1165.959595	1158.128418	0	0
20060222	1288.853027	1297.938965	1282.910034	1284.225952	1459779	40352232	1275.64563	1279.547119	1268.48999	1247.22937	1164.804199	1157.983032	0	0
20060221	1266.64502	1288.546021	1256.807983	1288.418945	1314875	29453308	1278.633545	1280.130127	1264.422119	1243.417358	1163.669312	1157.602051	0	0
20060220	1268.107056	1279.422974	1265.380005	1267.541992	1059989	23235588	1278.21521	1279.497803	1261.074219	1239.037842	1162.872803	1157.215576	0	0
20060217	1269.400024	1280.041016	1265.140991	1267.407959	1279880	28348148	1280.634766	1281.506104	1259.032349	1235.262817	1162.120605	1157.000244	0	0
20060216	1298.496948	1298.496948	1268.563965	1270.633057	1593479	35379956	1283.684326	1280.569824	1256.2146	1231.576538	1161.450562	1156.834229	0	1
20060215	1289.137939	1300.994995	1288.636963	1299.166016	1499690	33029824	1283.448608	1278.712769	1253.713745	1227.384399	1160.594604	1156.719482	1	0
20060214	1279.626953	1286.421021	1275.849976	1286.327026	1123116	24076912	1281.626465	1274.373535	1249.538818	1221.920288	1159.631348	1156.540039	0	1
20060213	1283.776001	1284.95105	1267.561035	1279.640015	1319718	28812744	1280.780151	1271.271729	1245.693604	1216.734619	1158.620483	1156.417725	0	0
20060210	1269.536011	1284.095947	1266.224976	1282.656006	1336571	28989228	1282.377319	1268.465332	1241.575073	1211.95813	1157.561157	1156.237183	0	0
20060209	1288.965942	1288.965942	1266.811035	1269.453979	1441277	31914352	1277.455322	1263.534668	1236.490479	1206.927856	1156.363281	1155.924072	0	0
20060208	1282.120972	1291.737061	1276.02002	1290.055054	1774939	49378668	1273.977051	1257.433105	1231.070557	1202.196411	1155.190674	1155.71875	0	0
20060207	1289.453003	1297.404053	1270.404053	1282.095947	2000723	42965836	1267.120728	1248.714478	1225.061035	1196.64624	1153.628418	1155.460327	0	0
20060206	1263.003052	1287.665039	1263.003052	1287.625977	1534544	34971780	1261.763184	1242.650757	1218.807983	1191.422485	1152.175171	1155.198486	0	0
20060125	1251.269043	1260.17395	1245.916016	1258.046021	1384638	28765148	1254.553223	1236.558716	1212.141113	1185.763428	1150.645264	1155.030518	0	0
20060124	1256.005005	1262.087036	1247.006958	1252.062012	1604712	33254892	1249.614014	1231.859375	1207.079834	1181.040649	1149.236084	1155.023682	0	0
